status,display_name,first_name,last_name,esb_id,gsis_id,birth_date,college_name,position_group,position,jersey_number,height,weight,years_of_experience,team_abbr,team_seq,current_team_id,football_name,entry_year,rookie_year,draft_club,draft_number,college_conference,status_description_abbr,status_short_description,gsis_it_id,short_name,smart_id,headshot,suffix,uniform_number,draft_round
ACT,Ronnie Stanley,Ronnie,Stanley,STA458230,00-0032965,1994-03-18,Notre Dame,OL,T,79.0,78.0,315.0,9,BAL,1.0,0325,Ronnie,2016.0,2016.0,BAL,6.0,Independent,A01,Active,43295.0,R.Stanley,32005354-4145-8230-6d67-2a4d1dc0dc12,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jyonnq3s5nmg8ptpao9d",,79,
ACT,Roquan Smith,Roquan,Smith,SMI685032,00-0034874,1997-04-08,Georgia,LB,ILB,0.0,72.0,230.0,7,BAL,1.0,0325,Roquan,2018.0,2018.0,CHI,8.0,Southeastern Conference,A01,Active,46077.0,R.Smith,3200534d-4968-5032-ead5-4d96dc1134f2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xazeejac1mkh52qwmioj",,00,
ACT,Roschon Johnson,Roschon,Johnson,JOH652931,00-0039021,2001-01-31,Texas,RB,RB,23.0,74.0,222.0,2,CHI,,0810,Roschon,2023.0,2023.0,CHI,115.0,Big Twelve Conference,A01,Active,55980.0,R.Johnson,32004a4f-4865-2931-d4f5-6e3ddf27f82a,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",,23,
ACT,Ross Blacklock,Ross,Blacklock,BLA246567,00-0036289,1998-07-09,Texas Christian,DL,DT,90.0,76.0,305.0,4,TEN,,2100,Ross,2020.0,2020.0,HOU,40.0,Big Twelve Conference,A01,Active,52448.0,R.Blacklock,3200424c-4124-6567-64a2-94c97f8f8038,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhfz75verrtkscghgjjz",,90,
ACT,Ross Dwelley,Ross,Dwelley,DWE397627,00-0034073,1995-01-26,San Diego,TE,TE,85.0,77.0,240.0,7,ATL,1.0,0200,Ross,2018.0,2018.0,,,Pioneer Football League,A01,Active,46331.0,R.Dwelley,32004457-4539-7627-2c44-5892c74c3269,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ukd8ctqgskd8q5psumou",,85,
ACT,Ross Matiscik,Ross,Matiscik,MAT311216,00-0035827,1996-09-13,Baylor,SPEC,LS,46.0,72.0,235.0,5,JAX,,2250,Ross,2020.0,2020.0,,,Big Twelve Conference,A01,Active,52729.0,R.Matiscik,32004d41-5431-1216-15da-218deca7223e,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z3zbd2qtimi29jkqdenk",,46,
ACT,Roy Lopez,Roy,Lopez,LOP508807,00-0036568,1997-08-07,Arizona,DL,NT,98.0,74.0,318.0,4,ARI,,3800,Roy,2021.0,2021.0,HOU,195.0,Pacific Twelve Conference,A01,Active,53624.0,R.Lopez,32004c4f-5050-8807-55d8-2ccd7384f6f5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ecpsgos6q9s9dri3hogs",,98,
ACT,Roy Robertson-Harris,Roy,Robertson-Harris,ROB360907,00-0032667,1993-07-23,Texas-El Paso,DL,DT,98.0,77.0,294.0,8,SEA,1.0,4600,Roy,2016.0,2016.0,,,Conference USA,A01,Active,43787.0,R.Robertson-Harris,3200524f-4236-0907-76e2-1ee576ba9fea,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wvjotczjatgua8ufcxu4",,98,
ACT,Royce Newman,Royce,Newman,NEW463853,00-0036631,1997-08-17,Mississippi,OL,G,64.0,77.0,305.0,4,TB,,4900,Royce,2021.0,2021.0,GB,142.0,Southeastern Conference,A01,Active,53571.0,R.Newman,32004e45-5746-3853-b19f-2eb725a7349f,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vdaw8n7t5nxr4net9t5m",,64,
ACT,Russell Wilson,Russell,Wilson,WIL777781,00-0029263,1988-11-29,Wisconsin,QB,QB,3.0,71.0,215.0,13,PIT,1.0,3900,Russell,2012.0,2012.0,SEA,75.0,Big Ten Conference,A01,Active,38605.0,R.Wilson,32005749-4c77-7781-795c-94c753706d1d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u36rhg0md8ey3b4khbre",,3,
ACT,Ryan Bates,Ryan,Bates,BAT139733,00-0035382,1997-02-14,Penn State,OL,C,71.0,76.0,300.0,6,CHI,1.0,0810,Ryan,2019.0,2019.0,,,Big Ten Conference,I01,Inactive,48512.0,R.Bates,32004241-5413-9233-f456-c1e0e4b0a731,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owbqkhfetonqrag6kify",,71,
ACT,Ryan Delaire,Ryan,Delaire,DEL053090,00-0031843,1992-01-17,Towson,DL,DE,92.0,76.0,264.0,3,SF,1.0,4500,Ryan,2015.0,2015.0,,,Colonial Athletic Association,A01,Active,42874.0,R.Delaire,32004445-4c05-3090-aab2-902e6cd587d1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbdranzoyrhobdsyc7kh",,,
ACT,Ryan Finley,Ryan,Finley,FIN412269,00-0035652,1994-12-26,North Carolina State,QB,QB,5.0,76.0,207.0,2,CIN,1.0,0920,Ryan,2019.0,2019.0,CIN,104.0,Atlantic Coast Conference,A01,Active,47887.0,R.Finley,32004649-4e41-2269-1f0e-36f6ef3dd338,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vz8qctzxuap5nxbaw8ql",,5,
ACT,Ryan Flournoy,Ryan,Flournoy,FLO245061,00-0039410,1999-10-27,Southeast Missouri,WR,WR,80.0,74.0,197.0,0,DAL,,1200,Ryan,2024.0,2024.0,DAL,216.0,Big South - Ohio Valley Conference,I01,Inactive,57336.0,R.Flournoy,3200464c-4f24-5061-41f9-621c1f481420,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yq2tbkoz2anbit6zc8ms",,80,
ACT,Ryan McCollum,Ryan,McCollum,MCC494147,00-0036783,1998-03-04,Texas A&amp;M,OL,C,62.0,77.0,300.0,2,PIT,,3900,Ryan,2021.0,2021.0,,,Southeastern Conference,A01,Active,53994.0,R.McCollum,32004d43-4349-4147-d8e2-37cdb0c1dc58,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h9ozxupr0vv0kkzgiqn9",,62,
ACT,Ryan Miller,Ryan,Miller,MIL545030,00-0038824,2000-02-20,Furman,WR,WR,81.0,74.0,209.0,1,TB,,4900,Ryan,2023.0,2023.0,,,Southern Conference,A01,Active,56544.0,R.Miller,32004d49-4c54-5030-488c-44ba8957544b,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/maywscb6waflzzuaesew",,81,
ACT,Ryan Murphy,Ryan,Murphy,MUR521537,00-0031629,1992-10-14,Oregon State,DB,DB,36.0,73.0,214.0,1,NYG,1.0,3410,Ryan,2015.0,2015.0,SEA,248.0,Pacific Twelve Conference,A01,Active,42591.0,R.Murphy,32004d55-5252-1537-bc94-452b7a5c43db,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oqp6jeptuus90nz90qgm",,,
ACT,Ryan Neal,Ryan,Neal,NEA427290,00-0034527,1995-12-24,Southern Illinois,DB,SS,23.0,75.0,200.0,4,TB,1.0,4900,Ryan,2018.0,2018.0,,,Missouri Valley Football Conference,A01,Active,46711.0,R.Neal,32004e45-4142-7290-9af6-ca09a13df109,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqiae46slc2jdjvnfb5n",,23,
ACT,Ryan Neuzil,Ryan,Neuzil,NEU758774,00-0036833,1997-07-31,Appalachian State,OL,C,64.0,74.0,290.0,3,ATL,,0200,Ryan,2021.0,2021.0,,,Sun Belt Conference,A01,Active,54046.0,R.Neuzil,32004e45-5575-8774-9970-30ba8dbea532,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gatipnghfhvdbdxl62hg",,64,
ACT,Ryan Rehkow,Ryan,Rehkow,REH444793,00-0039323,1998-09-11,Brigham Young,SPEC,P,8.0,77.0,235.0,0,CIN,,0920,Ryan,2024.0,2024.0,,,Big Twelve Conference,A01,Active,57477.0,R.Rehkow,32005245-4844-4793-9ffa-076d3440baa3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m4jdcgbjmflpgenglaux",,8,
ACT,Ryan Stonehouse,Ryan,Stonehouse,STO483324,00-0037607,1999-05-11,Colorado State,SPEC,P,4.0,69.0,178.0,3,TEN,,2100,Ryan,2022.0,2022.0,,,Mountain West Conference,A01,Active,55195.0,R.Stonehouse,32005354-4f48-3324-7c76-62c0c5932800,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vlsrao7qxhrgpdsrjjar",,4,
ACT,Ryan Succop,Ryan,Succop,SUC073828,00-0026968,1986-09-19,South Carolina,SPEC,K,3.0,74.0,218.0,12,TB,1.0,4900,Ryan,2009.0,2009.0,KC,256.0,Southeastern Conference,A01,Active,34707.0,R.Succop,32005355-4307-3828-6982-7ecebf5df339,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",,3,
ACT,Ryan Swoboda,Ryan,Swoboda,SWO069215,00-0038662,1998-09-19,Central Florida,OL,T,50.0,82.0,325.0,0,ATL,,0200,Ryan,2023.0,2023.0,,,American Athletic Conference,A01,Active,56352.0,R.Swoboda,32005357-4f06-9215-9b44-fbad34e0e589,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xyzfmus8r8q4k0qkczs9",,50,
ACT,Ryan Tannehill,Ryan,Tannehill,TAN298716,00-0029701,1988-07-27,Texas A&amp;M,QB,QB,17.0,76.0,207.0,12,TEN,1.0,2100,Ryan,2012.0,2012.0,MIA,8.0,Big Twelve Conference,A01,Active,38538.0,R.Tannehill,32005441-4e29-8716-6443-cc1663c47ac9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvwju12dl6haf3r8uzrm",,17,
ACT,Ryan Van Demark,Ryan,Van Demark,VAN358786,00-0037404,1998-03-22,Connecticut,OL,T,74.0,79.0,300.0,2,BUF,,0610,Ryan,2022.0,2022.0,,,American Athletic Conference,A01,Active,54989.0,R.Van Demark,32005641-4e35-8786-8134-e52f551c2fe2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tgrigwn4kaelix92wq1n",,74,
ACT,Ryan Wright,Ryan,Wright,WRI649809,00-0037500,2000-06-01,Tulane,SPEC,P,17.0,75.0,245.0,3,MIN,,3000,Ryan,2022.0,2022.0,,,American Athletic Conference,A01,Active,55088.0,R.Wright,32005752-4964-9809-84ff-393d1a4d4491,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fuctuhdnsytjhlgap8dz",,17,
ACT,Sam Cosmi,Samuel,Cosmi,COS196802,00-0036618,1999-02-16,Texas,OL,G,76.0,77.0,295.0,4,WAS,,5110,Samuel,2021.0,2021.0,WAS,51.0,Big Twelve Conference,A01,Active,53480.0,S.Cosmi,3200434f-5319-6802-cc94-36bf0ee8edce,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6vudhzl0uiaffexr81u",,76,
ACT,Sam Darnold,Sam,Darnold,DAR466141,00-0034869,1997-06-05,Southern California,QB,QB,14.0,75.0,225.0,7,MIN,1.0,3000,Sam,2018.0,2018.0,NYJ,3.0,Pacific Twelve Conference,A01,Active,46072.0,S.Darnold,32004441-5246-6141-9e5c-6e7d32a03e33,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/agjgfwk9jk9ufoac2vpd",,14,
ACT,Sam Eguavoen,Samuel,Eguavoen,EGU444172,00-0034902,1993-02-22,Texas Tech,LB,ILB,52.0,73.0,236.0,6,NYJ,1.0,3430,Sam,2019.0,2019.0,,,Big Twelve Conference,A01,Active,44174.0,S.Eguavoen,32004547-5544-4172-9434-3dd791ff42ae,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvwzilzdorawnld7aous",,52,
ACT,Sam Ehlinger,Samuel,Ehlinger,EHL426541,00-0036879,1998-09-30,Texas,QB,QB,4.0,75.0,235.0,4,IND,,2200,Sam,2021.0,2021.0,IND,218.0,Big Twelve Conference,A01,Active,53647.0,S.Ehlinger,32004548-4c42-6541-a2ef-ab82d9f8abe9,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vubjzsj0dowty2bwlj8s",,4,
ACT,Sam Franklin Jr.,Sam,Franklin,FRA535794,00-0036037,1996-02-02,Temple,DB,SS,42.0,75.0,210.0,5,CAR,,0750,Sam,2020.0,2020.0,,,American Athletic Conference,A01,Active,52939.0,S.Franklin,32004652-4153-5794-c210-ab205b290b14,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umqc50da0q99u1qyhka5",,42,
ACT,Sam Howell,Sam,Howell,HOW692969,00-0037077,2000-11-16,North Carolina,QB,QB,6.0,73.0,225.0,3,SEA,,4600,Sam,2022.0,2022.0,WAS,144.0,Atlantic Coast Conference,A01,Active,54609.0,S.Howell,3200484f-5769-2969-b928-41cea02da32b,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xd9l7dbtwz8bpvygmcab",,6,
ACT,Sam Hubbard,Samuel,Hubbard,HUB387605,00-0034834,1995-06-29,Ohio State,DL,DE,94.0,77.0,265.0,7,CIN,1.0,0920,Sam,2018.0,2018.0,CIN,77.0,Big Ten Conference,A01,Active,46146.0,S.Hubbard,32004855-4238-7605-6321-5450303da155,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eoodwerhenaqvcaqm29t",,94,
ACT,Sam Kamara,Sam,Kamara,KAM329673,00-0036705,1997-12-21,Stony Brook,LB,OLB,92.0,74.0,275.0,2,CLE,,1050,Sam,2021.0,2021.0,,,Colonial Athletic Association,A01,Active,53910.0,S.Kamara,32004b41-4d32-9673-e268-ec24780e5f0c,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aakuha494hvtrja3dwjn",,92,
ACT,Sam LaPorta,Sam,LaPorta,LAP640235,00-0039065,2001-01-12,Iowa,TE,TE,87.0,76.0,249.0,2,DET,,1540,Sam,2023.0,2023.0,DET,34.0,Big Ten Conference,A01,Active,55899.0,S.LaPorta,32004c41-5064-0235-3970-b5e5514839fc,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucw8cfj5t5nwkx670wzu",,87,
ACT,Sam Martin,Sam,Martin,MAR720548,00-0030092,1990-02-27,Appalachian State,SPEC,P,8.0,73.0,211.0,12,BUF,1.0,0610,Sam,2013.0,2013.0,DET,165.0,Southern Conference,A01,Active,40113.0,S.Martin,32004d41-5272-0548-89fe-164b32a0f793,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xujpdorpiugkhag0ydtl",,8,
ACT,Sam Mustipher,Samuel,Mustipher,MUS723174,00-0035062,1996-08-13,Notre Dame,OL,C,62.0,74.0,311.0,5,LAC,1.0,4400,Sam,2019.0,2019.0,,,Independent,A01,Active,48159.0,S.Mustipher,32004d55-5372-3174-88ab-feed52067e10,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ecy19sdqjyo8cdylzg0r",,62,
ACT,Sam Okuayinonu,Sam,Okuayinonu,OKU096406,00-0037602,1998-05-01,Maryland,DL,DE,91.0,73.0,285.0,2,SF,,4500,Sam,2022.0,2022.0,,,Big Ten Conference,A01,Active,55190.0,S.Okuayinonu,32004f4b-5509-6406-9914-99a25cfb1ae8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cejeyco38nl3iyyoqm08",,91,
ACT,Sam Webb,Sam,Webb,WEB273833,00-0037516,1998-05-19,Missouri Western,DB,CB,27.0,74.0,195.0,2,LV,,2520,Sam,2022.0,2022.0,,,Mid-America Intercollegiate Athletic Association,A01,Active,55104.0,S.Webb,32005745-4227-3833-1439-6554f40cc633,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iejko9losmuipy3mmxht",,27,
ACT,Samaje Perine,Samaje,Perine,PER095343,00-0033526,1995-09-16,Oklahoma,RB,RB,34.0,71.0,240.0,8,KC,1.0,2310,Samaje,2017.0,2017.0,WAS,114.0,Big Twelve Conference,A01,Active,44927.0,S.Perine,32005045-5209-5343-a8b2-b2085b20ed79,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",,34,
ACT,Sammie Lee Hill,Sammie Lee,Hill,HIL580262,00-0027084,1986-11-08,Stillman,DL,NT,94.0,76.0,328.0,7,TEN,1.0,2100,Sammie Lee,,,,,,,,34566.0,,32004849-4c58-0262-e2f3-8408f3d15aae,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z2eyhttnaitmtugne751",Jr.,,
ACT,Samuel Womack,Samuel,Womack,WOM575781,00-0037830,1999-07-07,Toledo,DB,CB,33.0,70.0,187.0,3,IND,,2200,Samuel,2022.0,2022.0,SF,172.0,Mid-American Conference,A01,Active,54637.0,S.Womack,3200574f-4d57-5781-f3e0-5ebe948d2726,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mhorsiwogbumpbvoi41x",,33,
ACT,Sanoussi Kane,Sanoussi,Kane,KAN323004,00-0039235,2001-10-06,Purdue,DB,SS,28.0,72.0,215.0,0,BAL,,0325,Sanoussi,2024.0,2024.0,BAL,250.0,Big Ten Conference,A01,Active,57370.0,S.Kane,32004b41-4e32-3004-351d-30bd63b40807,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jh8ehbhw0pvdzopczjbw",,28,
ACT,Saquon Barkley,Saquon,Barkley,BAR192674,00-0034844,1997-02-09,Penn State,RB,RB,26.0,71.0,233.0,7,PHI,1.0,3700,Saquon,2018.0,2018.0,NYG,2.0,Big Ten Conference,A01,Active,46071.0,S.Barkley,32004241-5219-2674-af43-1519254e563d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",,26,
ACT,Sataoa Laumea,Sataoa,Laumea,LAU559563,00-0039799,2001-01-13,Utah,OL,T,63.0,76.0,311.0,0,SEA,,4600,Sataoa,2024.0,2024.0,SEA,179.0,Pacific Twelve Conference,A01,Active,57299.0,S.Laumea,32004c41-5555-9563-8ec8-bfffb83352a1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jwewnwoxvl3bq5ob0ass",,63,
ACT,Sauce Gardner,Ahmad,Gardner,GAR152629,00-0037190,2000-08-31,Cincinnati,DB,CB,1.0,75.0,200.0,3,NYJ,,3430,Ahmad,2022.0,2022.0,NYJ,4.0,American Athletic Conference,A01,Active,54469.0,A.Gardner,32004741-5215-2629-6c74-87ce99a3689f,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqas3icjxcvns2m6cnns",,1,
ACT,Scott Chandler,Scott,Chandler,CHA313999,00-0025516,1985-07-23,Iowa,TE,TE,88.0,79.0,260.0,8,NE,1.0,3200,Scott,,,,,,,,32322.0,,32004348-4131-3999-a0fc-ffa3510a3c56,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zktr2miqzub2buwa19x7",,,
ACT,Scott Daly,Kevin,Daly,DAL816332,00-0034067,1994-02-07,Notre Dame,SPEC,LS,46.0,73.0,250.0,4,CHI,1.0,0810,Scott,2018.0,2018.0,,,Independent,A01,Active,46053.0,S.Daly,32004441-4c81-6332-84da-b244de2f811d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d7fydo19vznbkadvjzz3",,46,
ACT,Scott Matlock,Scott,Matlock,MAT347280,00-0038614,2000-06-28,Boise State,RB,FB,44.0,76.0,300.0,2,LAC,,4400,Scott,2023.0,2023.0,LAC,200.0,Mountain West Conference,A01,Active,56065.0,S.Matlock,32004d41-5434-7280-23b6-4ee735a3fae9,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qin48hcmcufdvuvyefxz",,44,
ACT,Scott Miller,Scott,Miller,MIL546315,00-0035298,1997-07-31,Bowling Green,WR,WR,13.0,71.0,174.0,6,PIT,1.0,3900,Scott,2019.0,2019.0,TB,208.0,Mid-American Conference,A01,Active,47991.0,S.Miller,32004d49-4c54-6315-cdf3-7806972abae8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5fxl6tig8qarofg0lo1",,13,
ACT,Scottie Dill,Scottie,Dill,DIL144805,00-0035778,,,OL,OT,69.0,79.0,295.0,0,ATL,,200,,,,,,,,,,,32004449-4c14-4805-a858-88de6829fd72,,,,
ACT,Sean Lee,Sean,Lee,LEE650245,00-0027663,1986-07-22,Penn State,LB,OLB,50.0,74.0,245.0,11,DAL,1.0,1200,Sean,2010.0,2010.0,DAL,55.0,Big Ten Conference,A01,Active,35494.0,S.Lee,32004c45-4565-0245-474c-41bba92ea8ae,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gjep6wyeoq45kwfocpg6",,50,
ACT,Sean Murphy-Bunting,Sean,Murphy-Bunting,BUN571021,00-0035239,1997-06-19,Central Michigan,DB,CB,23.0,72.0,195.0,6,ARI,1.0,3800,Sean,2019.0,2019.0,TB,39.0,Mid-American Conference,A01,Active,47822.0,S.Murphy-Bunting,32004255-4e57-1021-66ef-1efc8a34ff51,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ddyearvwzjb4jmunqlei",,23,
ACT,Sean Rhyan,Sean,Rhyan,RHY207645,00-0037076,2000-09-15,UCLA,OL,G,75.0,77.0,320.0,3,GB,,1800,Sean,2022.0,2022.0,GB,92.0,Pacific Twelve Conference,A01,Active,54557.0,S.Rhyan,32005248-5920-7645-8b92-d9da8819216a,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sfqsap6pmdq9mutx2dxk",,75,
ACT,Sean Tucker,Sean,Tucker,TUC299932,00-0038951,2001-10-25,Syracuse,RB,RB,44.0,70.0,210.0,2,TB,,4900,Sean,2023.0,2023.0,,,Atlantic Coast Conference,A01,Active,56663.0,S.Tucker,32005455-4329-9932-5316-9ae83817e6e1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pgc1uq4p5euuc9lkaphf",,44,
ACT,Sebastian Janikowski,Sebastian,Janikowski,JAN400354,00-0019646,1978-03-02,Florida State,SPEC,K,11.0,73.0,258.0,19,SEA,1.0,4600,Sebastian,2000.0,2000.0,OAK,17.0,Atlantic Coast Conference,A01,Active,25326.0,S.Janikowski,32004a41-4e40-0354-af49-976718aaf8be,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",,,
ACT,Sebastian Joseph-Day,Sebastian,Joseph,JOS280126,00-0034810,1995-03-21,Rutgers,DL,DT,69.0,76.0,310.0,6,TEN,1.0,2100,Sebastian,2018.0,2018.0,LA,195.0,Big Ten Conference,A01,Active,46264.0,S.Joseph,32004a4f-5328-0126-c7d1-ee2dea9d9a91,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ecu0r1asdvqcpzowbsjk",,69,
ACT,Sedrick Van Pran-Granger,Sedrick,Van Pran-Granger,VAN715349,00-0039876,2001-10-23,Georgia,OL,C,62.0,76.0,310.0,0,BUF,,0610,Sedrick,2024.0,2024.0,BUF,141.0,Southeastern Conference,A01,Active,57262.0,S.Van Pran-Granger,32005641-4e71-5349-190d-7420371fab37,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkgsf5os6nd4yntm7duw",,62,
ACT,Segun Olubi,Segun,Olubi,OLU118654,00-0037527,1999-11-01,San Diego State,LB,MLB,50.0,74.0,220.0,2,IND,,2200,Segun,2022.0,2022.0,,,Mountain West Conference,A01,Active,55115.0,S.Olubi,32004f4c-5511-8654-e618-818cbfa5d0c2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ow16svwnbsylrg17myne",,50,
ACT,Senio Kelemete,Senio,Kelemete,KEL019379,00-0029546,1990-05-10,Washington,OL,G,68.0,75.0,300.0,8,LAC,1.0,4400,Senio,2012.0,2012.0,ARI,151.0,Pacific Twelve Conference,A01,Active,38681.0,S.Kelemete,32004b45-4c01-9379-1959-ba8bf26f4883,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t9irjxooncg3zlidmyuk",,68,
ACT,Seyi Ajirotutu,Seyi,Ajirotutu,AJI563610,00-0027581,1987-06-12,Fresno State,WR,WR,16.0,75.0,215.0,6,PHI,1.0,3700,Seyi,,,,,,,,36110.0,,3200414a-4956-3610-7deb-dccd821bdf6e,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tmbglbojtv1psbkhejsg",,,
ACT,Shalom Luani,Shalom,Luani,LUA444954,00-0033970,1994-08-05,Washington State,DB,FS,24.0,72.0,202.0,3,HOU,1.0,2120,Shalom,2017.0,2017.0,OAK,221.0,Pacific Twelve Conference,A01,Active,45034.0,S.Luani,32004c55-4144-4954-cf6a-ca2410c3b470,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wkaawckrpm5ywz2o7dui",,,
ACT,Shamar Stephen,Shamar,Stephen,STE351003,00-0031242,1991-02-25,Connecticut,DL,DE,99.0,77.0,310.0,7,DEN,1.0,1400,Shamar,2014.0,2014.0,MIN,220.0,American Athletic Conference,A01,Active,41449.0,S.Stephen,32005354-4535-1003-a782-1b134d8c1c30,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/diiumwnd8fvolhamlrkc",,99,
ACT,Shane Lemieux,Shane,Lemieux,LEM289885,00-0036397,1997-05-12,Oregon,OL,G,66.0,76.0,317.0,5,NO,,3300,Shane,2020.0,2020.0,NYG,150.0,Pacific Twelve Conference,A01,Active,52558.0,S.Lemieux,32004c45-4d28-9885-7e91-71edd7d31c9a,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tib2sr0owg8wvtuvu8z7",,66,
ACT,Shane Zylstra,Shane,Zylstra,ZYL604524,00-0036534,1996-11-16,Minn. State-Mankato,TE,TE,84.0,77.0,215.0,3,DET,,1540,Shane,2021.0,2021.0,,,Northern Sun Intercollegiate Conference,A01,Active,53739.0,S.Zylstra,32005a59-4c60-4524-a5a7-87ceda797ebb,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e6np1mvcmbxp76d7lbqy",,84,
ACT,Shannon Edwards,Shannon,Edwards,EDW663589,00-0032919,1994-06-12,Fresno State,DB,DB,39.0,70.0,194.0,0,KC,1.0,2310,Shannon,,,,,,A01,Active,43972.0,,32004544-5766-3589-2b25-79e40720cacc,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vfae6mdhcs52yewvijef",,,
ACT,Shaq Mason,Shaquille,Mason,MAS237768,00-0031580,1993-08-28,Georgia Tech,OL,G,69.0,73.0,310.0,10,HOU,1.0,2120,Shaquille,2015.0,2015.0,NE,131.0,Atlantic Coast Conference,A01,Active,42474.0,S.Mason,32004d41-5323-7768-d4ec-0e86b8431bf1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h2j9pcx5k3kfbxgq1bb7",,69,
ACT,Shaquill Griffin,Shaquill,Griffin,GRI296565,00-0033926,1995-07-20,Central Florida,DB,CB,1.0,72.0,198.0,8,MIN,1.0,3000,Shaquill,2017.0,2017.0,SEA,90.0,American Athletic Conference,A01,Active,44902.0,S.Griffin,32004752-4929-6565-7f54-59ffc735723f,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jybewrw2vsf17rxds4tv",,1,
ACT,Shaquille Leonard,Shaquille,Leonard,LEO425070,00-0034846,1995-07-27,South Carolina State,LB,MLB,53.0,74.0,230.0,6,PHI,1.0,3700,Shaquille,2018.0,2018.0,IND,36.0,Mid-Eastern Athletic Conference,A01,Active,46105.0,S.Leonard,32004c45-4f42-5070-4a2a-35fd6c427af3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wsciifrkszbcjmnzsliy",,53,
